Dc dPTime iforestTime find_markedNodesTime find_potential_dcNN_listTime relativedistanceTime ccidentificationTime_without_k ccidentificationTime clusterassignTime 
0.35 0.000606862 0.0879526 2.94e-07 1.27101 0.0507122 1.36e-07 1.29e-07 0.000691407
0.351 0.000606862 0.0879526 3.56e-07 1.27279 0.0509068 1.42e-07 1.29e-07 0.000690765
0.352 0.000606862 0.0879526 2.78e-07 1.27576 0.0508204 1.35e-07 1.29e-07 0.000692382
0.353 0.000606862 0.0879526 5.76e-07 1.27668 0.0507708 1.31e-07 1.33e-07 0.000691624
0.354 0.000606862 0.0879526 2.91e-07 1.27734 0.0508953 1.37e-07 1.34e-07 0.000691949
0.355 0.000606862 0.0879526 2.82e-07 1.27817 0.0509838 1.33e-07 1.22e-07 0.000689892
0.356 0.000606862 0.0879526 5.91e-07 1.27984 0.0509974 1.29e-07 1.4e-07 0.00069366
0.357 0.000606862 0.0879526 6.46e-07 1.27921 0.0508665 1.44e-07 1.23e-07 0.000692281
0.358 0.000606862 0.0879526 3.29e-07 1.27988 0.0535814 1.25e-07 1.46e-07 0.000694242
0.359 0.000606862 0.0879526 3.1e-07 1.28017 0.0509884 1.28e-07 1.47e-07 0.000693343
0.36 0.000606862 0.0879526 2.95e-07 1.28048 0.0533512 1.83e-07 1.27e-07 0.000695828
0.361 0.000606862 0.0879526 2.81e-07 1.28145 0.0533444 1.38e-07 1.31e-07 0.000694054
0.362 0.000606862 0.0879526 2.46e-07 1.2842 0.0561126 1.35e-07 1.2e-07 0.000695653
0.363 0.000606862 0.0879526 3.38e-07 1.28479 0.0511446 1.37e-07 1.16e-07 0.000735371
0.364 0.000606862 0.0879526 2.59e-07 1.30051 0.0510519 1.28e-07 1.8e-07 0.000691675
0.365 0.000606862 0.0879526 3.09e-07 1.30074 0.0510942 1.37e-07 1.81e-07 0.000694184
0.366 0.000606862 0.0879526 2.41e-07 1.30128 0.0512069 1.3e-07 1.31e-07 0.000690945
0.367 0.000606862 0.0879526 3.85e-07 1.30982 0.0537774 1.33e-07 1.23e-07 0.000692805
0.368 0.000606862 0.0879526 3.77e-07 1.31057 0.0514837 1.29e-07 1.45e-07 0.000693189
0.369 0.000606862 0.0879526 3.39e-07 1.30951 0.0517234 1.27e-07 1.24e-07 0.00069295
0.37 0.000606862 0.0879526 2.74e-07 1.30935 0.0512581 1.34e-07 1.77e-07 0.000692227
0.371 0.000606862 0.0879526 3.15e-07 1.30922 0.0513711 1.32e-07 1.25e-07 0.000692873
0.372 0.000606862 0.0879526 2.94e-07 1.30967 0.0515147 1.27e-07 1.76e-07 0.000694328
0.373 0.000606862 0.0879526 3.1e-07 1.30927 0.0515363 1.45e-07 1.34e-07 0.000694812
0.374 0.000606862 0.0879526 3.02e-07 1.30986 0.0512507 1.44e-07 1.23e-07 0.000698954
0.375 0.000606862 0.0879526 2.6e-07 1.31067 0.0513979 1.26e-07 1.23e-07 0.000692473
0.376 0.000606862 0.0879526 3.5e-07 1.31301 0.0539743 1.35e-07 1.26e-07 0.000695024
0.377 0.000606862 0.0879526 3.04e-07 1.31732 0.0538333 1.8e-07 1.29e-07 0.000693419
0.378 0.000606862 0.0879526 2.96e-07 1.3164 0.051599 1.34e-07 1.21e-07 0.000731562
0.379 0.000606862 0.0879526 3.4e-07 1.34301 0.0517376 1.27e-07 1.25e-07 0.000692866
0.38 0.000606862 0.0879526 2.4e-07 1.32411 0.0516334 1.87e-07 1.32e-07 0.000694214
0.381 0.000606862 0.0879526 2.76e-07 1.32366 0.0517628 1.37e-07 1.72e-07 0.000692908
0.382 0.000606862 0.0879526 6.14e-07 1.31929 0.0516555 1.36e-07 1.3e-07 0.000692647
0.383 0.000606862 0.0879526 3.19e-07 1.32536 0.051712 1.35e-07 1.78e-07 0.000692695
0.384 0.000606862 0.0879526 2.83e-07 1.32857 0.0542569 1.28e-07 1.24e-07 0.000693227
0.385 0.000606862 0.0879526 2.95e-07 1.33087 0.0566948 1.44e-07 1.34e-07 0.000692712
0.386 0.000606862 0.0879526 2.39e-07 1.32932 0.0517951 1.31e-07 1.26e-07 0.000693154
0.387 0.000606862 0.0879526 2.63e-07 1.33016 0.0567315 1.31e-07 1.25e-07 0.000694227
0.388 0.000606862 0.0879526 3.08e-07 1.33271 0.0517315 1.35e-07 1.26e-07 0.000692803
0.389 0.000606862 0.0879526 2.58e-07 1.33283 0.0516742 1.4e-07 1.23e-07 0.000692776
0.39 0.000606862 0.0879526 1.247e-06 1.3478 0.051972 1.87e-07 1.33e-07 0.000692184
0.391 0.000606862 0.0879526 2.77e-07 1.3392 0.0543038 1.44e-07 1.27e-07 0.000694456
0.392 0.000606862 0.0879526 2.73e-07 1.33667 0.0519086 1.32e-07 1.27e-07 0.000695066
0.393 0.000606862 0.0879526 2.84e-07 1.33775 0.0519078 1.3e-07 1.28e-07 0.000693178
0.394 0.000606862 0.0879526 4e-07 1.33853 0.0518461 1.41e-07 1.27e-07 0.000695021
0.395 0.000606862 0.0879526 2.85e-07 1.34707 0.0526993 1.41e-07 1.28e-07 0.00069265
0.396 0.000606862 0.0879526 3.41e-07 1.34702 0.0521111 1.4e-07 1.28e-07 0.000692171
0.397 0.000606862 0.0879526 3.02e-07 1.34265 0.0519201 1.29e-07 1.27e-07 0.000710468
0.398 0.000606862 0.0879526 3.3e-07 1.34035 0.0546314 1.84e-07 1.25e-07 0.000693211
0.399 0.000606862 0.0879526 3.04e-07 1.34277 0.0571043 1.31e-07 1.47e-07 0.000693212
0.4 0.000606862 0.0879526 3.3e-07 1.34558 0.0520319 1.3e-07 1.28e-07 0.000695106
0.401 0.000606862 0.0879526 2.92e-07 1.352 0.0550908 1.32e-07 1.84e-07 0.000695524
0.402 0.000606862 0.0879526 2.73e-07 1.35323 0.0549369 1.28e-07 1.31e-07 0.000693207
0.403 0.000606862 0.0879526 3.16e-07 1.35315 0.0523275 1.41e-07 1.19e-07 0.000693837
0.404 0.000606862 0.0879526 3.23e-07 1.35442 0.0524578 1.34e-07 1.21e-07 0.000729939
0.405 0.000606862 0.0879526 3.19e-07 1.35494 0.0575126 1.34e-07 1.21e-07 0.000695632
0.406 0.000606862 0.0879526 2.64e-07 1.35686 0.0572623 1.87e-07 1.28e-07 0.000694145
0.407 0.000606862 0.0879526 3.05e-07 1.35804 0.0525545 1.32e-07 1.28e-07 0.000693513
0.408 0.000606862 0.0879526 6.25e-07 1.35922 0.0550466 1.29e-07 1.29e-07 0.00069264
0.409 0.000606862 0.0879526 3.84e-07 1.36265 0.052412 1.37e-07 1.28e-07 0.000694705
0.41 0.000606862 0.0879526 2.93e-07 1.36134 0.052544 1.3e-07 1.28e-07 0.000692205
0.411 0.000606862 0.0879526 2.89e-07 1.37001 0.0538385 1.43e-07 1.29e-07 0.000698458
0.412 0.000606862 0.0879526 4.2e-07 1.37333 0.0528091 1.35e-07 1.25e-07 0.000693973
0.413 0.000606862 0.0879526 3.25e-07 1.37354 0.0528981 1.49e-07 1.17e-07 0.000697787
0.414 0.000606862 0.0879526 2.97e-07 1.37346 0.0529125 1.46e-07 1.17e-07 0.000694641
0.415 0.000606862 0.0879526 3.39e-07 1.38611 0.0532337 1.25e-07 1.18e-07 0.000692836
0.416 0.000606862 0.0879526 6.44e-07 1.38116 0.0531408 1.31e-07 1.39e-07 0.000692063
0.417 0.000606862 0.0879526 2.71e-07 1.38762 0.0536164 1.29e-07 1.39e-07 0.00069368
0.418 0.000606862 0.0879526 3.02e-07 1.46343 0.0540268 1.31e-07 1.29e-07 0.000693641
0.419 0.000606862 0.0879526 2.97e-07 1.40045 0.0534238 1.4e-07 1.78e-07 0.000692991
0.42 0.000606862 0.0879526 3.18e-07 1.38655 0.055667 1.32e-07 1.79e-07 0.000694984
0.421 0.000606862 0.0879526 3.6e-07 1.38783 0.0532808 1.31e-07 1.27e-07 0.000694492
0.422 0.000606862 0.0879526 2.98e-07 1.38708 0.0532878 1.41e-07 1.24e-07 0.000695528
0.423 0.000606862 0.0879526 3.52e-07 1.38809 0.0533416 1.38e-07 1.21e-07 0.000697405
0.424 0.000606862 0.0879526 2.9e-07 1.38912 0.0532042 1.29e-07 1.17e-07 0.000693791
0.425 0.000606862 0.0879526 2.41e-07 1.38913 0.0533681 1.31e-07 1.28e-07 0.000692845
0.426 0.000606862 0.0879526 3.13e-07 1.39253 0.0557746 1.22e-07 1.23e-07 0.000695425
0.427 0.000606862 0.0879526 3.11e-07 1.39738 0.0558484 1.85e-07 1.34e-07 0.000694088
0.428 0.000606862 0.0879526 3.34e-07 1.39757 0.0608727 1.3e-07 1.29e-07 0.000694926
0.429 0.000606862 0.0879526 4.54e-07 1.39879 0.0610733 1.36e-07 1.36e-07 0.000695235
0.43 0.000606862 0.0879526 2.63e-07 1.39982 0.0633402 1.3e-07 1.43e-07 0.000694784
0.431 0.000606862 0.0879526 3.73e-07 1.39923 0.0658328 1.27e-07 1.72e-07 0.00069653
0.432 0.000606862 0.0879526 3.18e-07 1.40196 0.0683533 1.87e-07 1.35e-07 0.000693854
0.433 0.000606862 0.0879526 3.64e-07 1.41715 0.0687906 1.3e-07 1.42e-07 0.000694849
0.434 0.000606862 0.0879526 3.19e-07 1.41807 0.068901 1.35e-07 1.73e-07 0.00069283
0.435 0.000606862 0.0879526 2.88e-07 1.41724 0.0714155 1.37e-07 1.26e-07 0.00069451
0.436 0.000606862 0.0879526 2.85e-07 1.42239 0.0714893 1.31e-07 1.73e-07 0.000696463
0.437 0.000606862 0.0879526 3.58e-07 1.41993 0.0741176 1.42e-07 1.22e-07 0.000695339
0.438 0.000606862 0.0879526 3.19e-07 1.42275 0.0763605 1.38e-07 1.31e-07 0.000694537
0.439 0.000606862 0.0879526 2.46e-07 1.42468 0.0788456 1.38e-07 1.26e-07 0.000696612
0.44 0.000606862 0.0879526 2.94e-07 1.42476 0.0812515 1.32e-07 1.7e-07 0.000694525
0.441 0.000606862 0.0879526 3.06e-07 1.44273 0.09439 1.79e-07 1.37e-07 0.000697279
0.442 0.000606862 0.0879526 2.99e-07 1.4435 0.0896382 1.32e-07 1.23e-07 0.000697027
0.443 0.000606862 0.0879526 3.58e-07 1.44456 0.0922322 1.32e-07 1.46e-07 0.000696065
0.444 0.000606862 0.0879526 3.89e-07 1.44508 0.0994096 1.86e-07 1.39e-07 0.00069547
0.445 0.000606862 0.0879526 3.71e-07 1.44533 0.104213 1.42e-07 1.23e-07 0.000696405
0.446 0.000606862 0.0879526 3.03e-07 1.44658 0.104358 1.39e-07 1.22e-07 0.000696679
0.447 0.000606862 0.0879526 3.02e-07 1.44785 0.109167 1.41e-07 1.23e-07 0.000696732
0.448 0.000606862 0.0879526 2.72e-07 1.46025 0.111977 1.3e-07 1.33e-07 0.000696114
0.449 0.000606862 0.0879526 3.37e-07 1.46021 0.120648 1.28e-07 1.23e-07 0.000700348
0.45 0.000606862 0.0879526 3.26e-07 1.46588 0.124944 1.49e-07 1.23e-07 0.000697279
0.451 0.000606862 0.0879526 5.07e-07 1.46088 0.129708 1.38e-07 1.47e-07 0.000696378
0.452 0.000606862 0.0879526 3.55e-07 1.4825 0.133016 1.29e-07 1.22e-07 0.000697907
0.453 0.000606862 0.0879526 2.97e-07 1.48312 0.133009 1.26e-07 1.42e-07 0.000699031
0.454 0.000606862 0.0879526 3.83e-07 1.4819 0.135232 1.23e-07 1.23e-07 0.000698337
0.455 0.000606862 0.0879526 3.2e-07 1.48393 0.135246 1.83e-07 1.31e-07 0.000698072
0.456 0.000606862 0.0879526 3.21e-07 1.48316 0.140301 1.39e-07 1.24e-07 0.000698305
0.457 0.000606862 0.0879526 2.86e-07 1.4824 0.145167 1.29e-07 1.44e-07 0.000697764
0.458 0.000606862 0.0879526 2.7e-07 1.48496 0.14775 1.38e-07 1.24e-07 0.000697949
0.459 0.000606862 0.0879526 2.93e-07 1.48998 0.147779 1.3e-07 1.23e-07 0.000698832
0.46 0.000606862 0.0879526 3.21e-07 1.49473 0.148535 1.83e-07 1.35e-07 0.000699306
0.461 0.000606862 0.0879526 3.71e-07 1.50153 0.150434 1.32e-07 1.27e-07 0.000698763
0.462 0.000606862 0.0879526 2.65e-07 1.50243 0.150554 1.33e-07 1.43e-07 0.000699748
0.463 0.000606862 0.0879526 2.55e-07 1.50527 0.152864 1.3e-07 1.78e-07 0.000701594
0.464 0.000606862 0.0879526 3.17e-07 1.50399 0.157824 1.94e-07 1.27e-07 0.000701536
0.465 0.000606862 0.0879526 3.03e-07 1.50542 0.157843 1.26e-07 1.24e-07 0.000698686
0.466 0.000606862 0.0879526 2.52e-07 1.50545 0.160305 1.36e-07 1.79e-07 0.000698027
0.467 0.000606862 0.0879526 3.16e-07 1.50927 0.168192 1.97e-07 1.27e-07 0.000698902
0.468 0.000606862 0.0879526 3.14e-07 1.51888 0.172908 1.37e-07 1.22e-07 0.000699816
0.469 0.000606862 0.0879526 2.86e-07 1.51726 0.172979 1.37e-07 1.22e-07 0.000699822
0.47 0.000606862 0.0879526 3.75e-07 1.52045 0.180568 1.39e-07 1.22e-07 0.000698291
0.471 0.000606862 0.0879526 4.6e-07 1.51899 0.185017 1.5e-07 1.19e-07 0.000699891
0.472 0.000606862 0.0879526 2.72e-07 1.51937 0.197139 1.41e-07 1.73e-07 0.000699259
0.473 0.000606862 0.0879526 3e-07 1.51911 0.204801 1.85e-07 1.25e-07 0.000697625
0.474 0.000606862 0.0879526 2.24e-07 1.52024 0.204883 1.37e-07 1.81e-07 0.000697765
0.475 0.000606862 0.0879526 3.1e-07 1.52004 0.207485 1.38e-07 1.29e-07 0.000700412
0.476 0.000606862 0.0879526 2.49e-07 1.52126 0.212182 1.27e-07 1.3e-07 0.000697902
0.477 0.000606862 0.0879526 3.04e-07 1.52091 0.224813 1.29e-07 1.21e-07 0.000699301
0.478 0.000606862 0.0879526 3.12e-07 1.51999 0.231806 1.49e-07 1.35e-07 0.00074109
0.479 0.000606862 0.0879526 7.61e-07 1.52056 0.23691 1.44e-07 1.82e-07 0.000700567
0.48 0.000606862 0.0879526 3.14e-07 1.52674 0.237105 1.38e-07 1.26e-07 0.000702445
0.481 0.000606862 0.0879526 3.04e-07 1.54103 0.237775 1.32e-07 1.3e-07 0.00069964
0.482 0.000606862 0.0879526 2.9e-07 1.56473 0.241356 1.38e-07 1.29e-07 0.00070054
0.483 0.000606862 0.0879526 3.46e-07 1.56481 0.243875 1.42e-07 1.27e-07 0.000699904
0.484 0.000606862 0.0879526 3.33e-07 1.56599 0.253988 1.84e-07 1.25e-07 0.000699722
0.485 0.000606862 0.0879526 4.23e-07 1.56603 0.258377 1.29e-07 1.31e-07 0.000701717
0.486 0.000606862 0.0879526 2.65e-07 1.56767 0.270603 1.28e-07 1.46e-07 0.000699813
0.487 0.000606862 0.0879526 2.4e-07 1.57442 0.283084 1.41e-07 1.4e-07 0.000704267
0.488 0.000606862 0.0879526 3.48e-07 1.57447 0.280731 1.48e-07 1.29e-07 0.000700701
0.489 0.000606862 0.0879526 2.94e-07 1.56753 0.294146 1.32e-07 1.73e-07 0.000703137
0.49 0.000606862 0.0879526 2.31e-07 1.5824 0.298113 1.31e-07 1.76e-07 0.000703808
0.491 0.000606862 0.0879526 2.47e-07 1.57798 0.302828 1.4e-07 1.43e-07 0.000700814
0.492 0.000606862 0.0879526 2.64e-07 1.57791 0.310714 1.94e-07 1.27e-07 0.000701983
0.493 0.000606862 0.0879526 3.55e-07 1.58944 0.318343 1.35e-07 1.23e-07 0.000704826
0.494 0.000606862 0.0879526 2.71e-07 1.59037 0.344201 1.79e-07 1.26e-07 0.000706879
0.495 0.000606862 0.0879526 2.17e-07 1.59164 0.360087 1.32e-07 1.43e-07 0.000703255
0.496 0.000606862 0.0879526 2.8e-07 1.59214 0.0578371 1.33e-07 1.27e-07 0.00069719
0.497 0.000606862 0.0879526 2.75e-07 1.59406 0.0577494 1.36e-07 1.79e-07 0.00070044
0.498 0.000606862 0.0879526 3.02e-07 1.59653 0.0600862 1.83e-07 1.34e-07 0.000699041
0.499 0.000606862 0.0879526 3.41e-07 1.59718 0.0600848 1.25e-07 1.42e-07 0.000697728
0.5 0.000606862 0.0879526 2.87e-07 1.59627 0.0676625 1.88e-07 1.32e-07 0.00069677
0.501 0.000606862 0.0879526 2.69e-07 1.59646 0.0699601 1.81e-07 1.31e-07 0.000700918
0.502 0.000606862 0.0879526 3.42e-07 1.59868 0.0726427 1.25e-07 1.18e-07 0.00069837
0.503 0.000606862 0.0879526 2.9e-07 1.59624 0.0896689 1.26e-07 1.21e-07 0.000700704
0.504 0.000606862 0.0879526 3.41e-07 1.60531 0.0920966 1.38e-07 1.37e-07 0.000699328
0.505 0.000606862 0.0879526 3.14e-07 1.59939 0.0575874 1.32e-07 1.83e-07 0.000698007
0.506 0.000606862 0.0879526 3.25e-07 1.60356 0.0578622 1.33e-07 1.4e-07 0.000698009
0.507 0.000606862 0.0879526 2.76e-07 1.60309 0.0602188 1.37e-07 1.27e-07 0.000696282
0.508 0.000606862 0.0879526 3.2e-07 1.60354 0.057788 1.29e-07 1.77e-07 0.000698108
0.509 0.000606862 0.0879526 3.47e-07 1.60309 0.057695 1.29e-07 1.4e-07 0.000697703
0.51 0.000606862 0.0879526 2.98e-07 1.61186 0.0579015 1.39e-07 1.24e-07 0.00069801
0.511 0.000606862 0.0879526 3.34e-07 1.61391 0.0680449 1.94e-07 1.41e-07 0.000697412
0.512 0.000606862 0.0879526 3.21e-07 1.61351 0.0728385 1.47e-07 1.19e-07 0.000699213
0.513 0.000606862 0.0879526 2.61e-07 1.61431 0.0754584 1.26e-07 1.77e-07 0.000698978
0.514 0.000606862 0.0879526 3.89e-07 1.61474 0.0776237 1.33e-07 1.24e-07 0.00069866
0.515 0.000606862 0.0879526 2.53e-07 1.62102 0.0608303 1.38e-07 1.46e-07 0.000697208
0.516 0.000606862 0.0879526 2.99e-07 1.62203 0.0607802 1.31e-07 1.78e-07 0.000695802
0.517 0.000606862 0.0879526 2.87e-07 1.6231 0.0730961 1.36e-07 1.25e-07 0.000697009
0.518 0.000606862 0.0879526 3.11e-07 1.62382 0.083446 1.37e-07 1.26e-07 0.00069947
0.519 0.000606862 0.0879526 4.06e-07 1.63095 0.08773 1.4e-07 1.28e-07 0.000698312
0.52 0.000606862 0.0879526 3.02e-07 1.62397 0.0582097 1.27e-07 1.3e-07 0.000698364
0.521 0.000606862 0.0879526 2.96e-07 1.6253 0.060916 1.38e-07 1.42e-07 0.000698191
0.522 0.000606862 0.0879526 3.3e-07 1.63227 0.0619508 1.87e-07 1.25e-07 0.000714359
0.523 0.000606862 0.0879526 3.25e-07 1.63209 0.0610342 1.33e-07 1.26e-07 0.000697351
0.524 0.000606862 0.0879526 3.58e-07 1.63241 0.0610022 1.33e-07 1.43e-07 0.000698408
0.525 0.000606862 0.0879526 2.31e-07 1.63408 0.0611983 1.29e-07 1.22e-07 0.000736882
0.526 0.000606862 0.0879526 3.34e-07 1.63091 0.0609418 1.3e-07 1.25e-07 0.000699171
0.527 0.000606862 0.0879526 2.94e-07 1.63565 0.0587253 1.27e-07 1.44e-07 0.000700866
0.528 0.000606862 0.0879526 2.81e-07 1.63993 0.0590025 1.42e-07 1.77e-07 0.000699802
0.529 0.000606862 0.0879526 3.18e-07 1.64213 0.0587973 1.89e-07 1.29e-07 0.000698132
0.53 0.000606862 0.0879526 2.25e-07 1.6429 0.0588342 1.32e-07 1.19e-07 0.000699194
0.531 0.000606862 0.0879526 3.1e-07 1.64236 0.0589186 1.95e-07 1.21e-07 0.000695895
0.532 0.000606862 0.0879526 2.83e-07 1.65002 0.0615868 1.42e-07 1.17e-07 0.000696387
0.533 0.000606862 0.0879526 2.56e-07 1.65618 0.0593 1.41e-07 1.78e-07 0.0006966
0.534 0.000606862 0.0879526 3.16e-07 1.65397 0.0591929 1.38e-07 1.78e-07 0.000695596
0.535 0.000606862 0.0879526 2.82e-07 1.6528 0.0591653 1.31e-07 1.77e-07 0.00069723
0.536 0.000606862 0.0879526 3.63e-07 1.65456 0.0593903 1.28e-07 1.28e-07 0.000697895
0.537 0.000606862 0.0879526 3.32e-07 1.65974 0.059464 1.3e-07 1.24e-07 0.000696481
0.538 0.000606862 0.0879526 2.51e-07 1.65955 0.0594346 1.3e-07 1.25e-07 0.000696631
0.539 0.000606862 0.0879526 3.79e-07 1.66212 0.0596199 1.35e-07 1.24e-07 0.000696842
0.54 0.000606862 0.0879526 2.73e-07 1.67229 0.0597263 1.34e-07 1.24e-07 0.00069771
0.541 0.000606862 0.0879526 3.99e-07 1.66179 0.0600365 1.3e-07 1.29e-07 0.000695349
0.542 0.000606862 0.0879526 2.76e-07 1.6738 0.0603968 1.28e-07 1.43e-07 0.000696917
0.543 0.000606862 0.0879526 2.9e-07 1.68087 0.0598899 1.31e-07 1.23e-07 0.000695448
0.544 0.000606862 0.0879526 3.6e-07 1.6827 0.0599618 1.3e-07 1.36e-07 0.000695762
0.545 0.000606862 0.0879526 2.87e-07 1.68286 0.064937 1.35e-07 1.43e-07 0.000698932
0.546 0.000606862 0.0879526 3.07e-07 1.68609 0.0601074 1.26e-07 1.23e-07 0.000696284
0.547 0.000606862 0.0879526 3.28e-07 1.68502 0.0625273 1.27e-07 1.25e-07 0.000696017
0.548 0.000606862 0.0879526 3.16e-07 1.68511 0.0625754 1.25e-07 1.24e-07 0.000698476
0.549 0.000606862 0.0879526 2.52e-07 1.6825 0.0673986 1.24e-07 1.26e-07 0.000696809
0.55 0.000606862 0.0879526 3.21e-07 1.68406 0.0601743 1.42e-07 1.25e-07 0.000700933
0.551 0.000606862 0.0879526 2.76e-07 1.68503 0.0625005 1.42e-07 1.23e-07 0.000696153
0.552 0.000606862 0.0879526 3.4e-07 1.68499 0.0650275 1.26e-07 1.24e-07 0.00069795
0.553 0.000606862 0.0879526 3.01e-07 1.68686 0.0625775 1.29e-07 1.47e-07 0.000697609
0.554 0.000606862 0.0879526 2.75e-07 1.68705 0.0601562 1.35e-07 1.34e-07 0.000697794
0.555 0.000606862 0.0879526 2.72e-07 1.68801 0.0601878 1.25e-07 1.43e-07 0.000695941
0.556 0.000606862 0.0879526 4.1e-07 1.68907 0.0604517 1.34e-07 1.8e-07 0.000695225
0.557 0.000606862 0.0879526 3.68e-07 1.69723 0.0602861 1.39e-07 1.23e-07 0.000696354
0.558 0.000606862 0.0879526 2.52e-07 1.68956 0.0601815 1.28e-07 1.21e-07 0.00069812
0.559 0.000606862 0.0879526 3.39e-07 1.69209 0.0603421 1.3e-07 1.25e-07 0.00069762
0.56 0.000606862 0.0879526 2.55e-07 1.70207 0.0607296 1.26e-07 1.31e-07 0.00069708
0.561 0.000606862 0.0879526 3.19e-07 1.70156 0.0606239 1.28e-07 1.86e-07 0.000699288
0.562 0.000606862 0.0879526 3.82e-07 1.70075 0.0609351 1.45e-07 1.22e-07 0.000697934
0.563 0.000606862 0.0879526 3.13e-07 1.7001 0.0606772 1.37e-07 1.25e-07 0.000698584
0.564 0.000606862 0.0879526 3.58e-07 1.72821 0.060826 1.28e-07 1.4e-07 0.000699336
0.565 0.000606862 0.0879526 3.67e-07 1.70458 0.0632578 1.31e-07 1.77e-07 0.000699853
0.566 0.000606862 0.0879526 3.76e-07 1.70469 0.0608659 1.4e-07 1.22e-07 0.000698426
0.567 0.000606862 0.0879526 3.04e-07 1.70381 0.0633085 1.45e-07 1.25e-07 0.00070174
0.568 0.000606862 0.0879526 3.12e-07 1.70501 0.060989 1.35e-07 1.26e-07 0.000698656
0.569 0.000606862 0.0879526 2.91e-07 1.70561 0.0610171 1.3e-07 1.24e-07 0.000699186
0.57 0.000606862 0.0879526 2.13e-07 1.71645 0.061553 1.32e-07 1.78e-07 0.000697333
0.571 0.000606862 0.0879526 2.95e-07 1.71813 0.0618766 1.34e-07 1.43e-07 0.000698865
0.572 0.000606862 0.0879526 2.32e-07 1.71854 0.0615767 1.51e-07 1.26e-07 0.000698555
0.573 0.000606862 0.0879526 3.29e-07 1.71527 0.063981 1.38e-07 1.23e-07 0.000699789
0.574 0.000606862 0.0879526 2.62e-07 1.72359 0.0616329 1.32e-07 1.27e-07 0.000699154
0.575 0.000606862 0.0879526 3.05e-07 1.7192 0.0616681 1.39e-07 1.22e-07 0.00069803
0.576 0.000606862 0.0879526 2.91e-07 1.71688 0.0618181 1.38e-07 1.79e-07 0.000699508
0.577 0.000606862 0.0879526 3.32e-07 1.71807 0.0618006 1.37e-07 1.27e-07 0.000700807
0.578 0.000606862 0.0879526 3.8e-07 1.72477 0.0617368 1.32e-07 1.77e-07 0.000701845
0.579 0.000606862 0.0879526 3.13e-07 1.72471 0.061804 1.39e-07 1.24e-07 0.000700416
0.58 0.000606862 0.0879526 2.98e-07 1.72527 0.0620195 1.3e-07 1.23e-07 0.0007008
0.581 0.000606862 0.0879526 3.33e-07 1.72584 0.0618436 1.33e-07 1.83e-07 0.000702338
0.582 0.000606862 0.0879526 2.64e-07 1.72591 0.0669245 1.31e-07 1.82e-07 0.000701821
0.583 0.000606862 0.0879526 3.46e-07 1.72598 0.0619438 1.3e-07 1.4e-07 0.000700282
0.584 0.000606862 0.0879526 3.54e-07 1.73054 0.0645231 1.45e-07 1.29e-07 0.000699762
0.585 0.000606862 0.0879526 2.87e-07 1.73119 0.0645028 1.94e-07 1.27e-07 0.000700747
0.586 0.000606862 0.0879526 3.38e-07 1.73993 0.0625191 1.3e-07 1.32e-07 0.000700655
0.587 0.000606862 0.0879526 2.81e-07 1.74194 0.0625849 1.3e-07 1.26e-07 0.000701306
0.588 0.000606862 0.0879526 3.45e-07 1.74285 0.0625366 1.35e-07 1.25e-07 0.000698855
0.589 0.000606862 0.0879526 3.67e-07 1.74063 0.0624961 1.34e-07 1.32e-07 0.00070461
0.59 0.000606862 0.0879526 3.06e-07 1.74263 0.0625075 1.25e-07 1.78e-07 0.000702299
0.591 0.000606862 0.0879526 5.95e-07 1.74598 0.0626548 1.39e-07 1.31e-07 0.000701394
0.592 0.000606862 0.0879526 2.61e-07 1.74359 0.0625556 1.29e-07 1.29e-07 0.000701329
0.593 0.000606862 0.0879526 3.59e-07 1.74507 0.0626912 1.25e-07 1.37e-07 0.000700644
0.594 0.000606862 0.0879526 2.67e-07 1.74864 0.0626659 1.33e-07 1.83e-07 0.000699898
0.595 0.000606862 0.0879526 3.03e-07 1.74605 0.0626347 1.31e-07 1.46e-07 0.000702472
0.596 0.000606862 0.0879526 3.15e-07 1.74708 0.0626957 1.37e-07 1.44e-07 0.00070095
0.597 0.000606862 0.0879526 2.78e-07 1.74907 0.0627582 1.85e-07 1.33e-07 0.000703363
0.598 0.000606862 0.0879526 3.49e-07 1.75128 0.0629852 1.35e-07 1.25e-07 0.000702378
0.599 0.000606862 0.0879526 3.05e-07 1.75186 0.0629117 1.32e-07 1.78e-07 0.000701968
0.6 0.000606862 0.0879526 2.63e-07 1.75644 0.0629296 1.29e-07 1.25e-07 0.000704102
0.601 0.000606862 0.0879526 3.48e-07 1.75307 0.0628667 1.26e-07 1.36e-07 0.000703907
0.602 0.000606862 0.0879526 3.78e-07 1.75401 0.06286 1.23e-07 1.22e-07 0.000705225
0.603 0.000606862 0.0879526 3.11e-07 1.75931 0.0632687 1.31e-07 1.73e-07 0.000703666
0.604 0.000606862 0.0879526 2.4e-07 1.75748 0.063303 1.36e-07 1.76e-07 0.000702471
0.605 0.000606862 0.0879526 2.61e-07 1.75782 0.0656929 1.39e-07 1.78e-07 0.000706617
0.606 0.000606862 0.0879526 3.73e-07 1.75944 0.063182 1.39e-07 1.42e-07 0.000704869
0.607 0.000606862 0.0879526 2.67e-07 1.7604 0.0656491 1.36e-07 1.44e-07 0.000703458
0.608 0.000606862 0.0879526 3.55e-07 1.7688 0.0661227 1.84e-07 1.36e-07 0.000706786
