f1-score:  1.0
entropy:  0.0
rand_index:  1.0
density computation time:  0.8135536000000001
nndh computation time:  0.03994980000000001
dendrogram formation time:  0.000705055
f1-score:  1.0
entropy:  0.0
rand_index:  1.0
density computation time:  0.8135536000000001
nndh computation time:  0.03994980000000001
dendrogram formation time:  0.000705055
0.04
