f1-score:  1.0
entropy:  0.0
rand_index:  1.0
density computation time:  0.8654041
nndh computation time:  0.036668599999999996
dendrogram formation time:  0.0005616369999999999
f1-score:  1.0
entropy:  0.0
rand_index:  1.0
density computation time:  0.8654041
nndh computation time:  0.036668599999999996
dendrogram formation time:  0.0005616369999999999
0.148
